platform,keyword,komentar,timestamp,sentimen
twitter,media dibungkam,"Gw tiap hari debat sama dia. Tiap. Hari.

Poin gw adalah kalo zaman itu kembali. Gw tidak mau rakyat dibungkam

Terus dia lempar balik, ""siapa yang mau bungkam?

Saat itu media hanya sedikit, kamu tau tidak media juga haus duit",2025-04-08T02:25:10.000Z,
twitter,media dibungkam,"1) Protesnya di hari Sabtu. 
2) Media nasional nya terus terusan beritain kekurangan dari SEMUA program dia (alias gak dibungkam)
3) masih ada oposisi walaupun agak tumpul, 
4) program nya emang dampak ke semua lini masyarakat. 

No. 2 paling bikin nyesek.",2025-04-07T23:07:40.000Z,
twitter,media dibungkam,"Dari semua kemungkinan, kebenarannya ttg upaya pers dibungkam itu nyata. Keep speak up to everything. Kepada pemerintah dzalim dan media bahkan termasuk tier 1 mediapun.",2025-04-07T22:52:21.000Z,
twitter,media dibungkam,"Mau sehancur apa negeri ini dibuatnya.

Dari cara kalian memelihara kebodohan dengan cara kotor itu.

Media sebagai sarana kami untuk memantau kalian saja dibungkam.

Asal kalian tau, kalian duduk manis disana itu atas kehendak kami.

Iya, kami yang berfikir, bukan yang bodoh itu",2025-04-07T17:21:06.000Z,
twitter,media dibungkam,"Yah berarti kesempatan rezim prabowo hancur gak bisa dong, kan semua media dibungkam dan kongkalikong dengan pemerintah. Anjing banget ya 
@grok
 ni negara ",2025-04-07T13:02:28.000Z,
twitter,media dibungkam,"ngeri ya ini negara, media bisa dibungkam. pantes dulu pp ku ga bolehin ak kuliah jurnalistik",2025-04-07T12:57:27.000Z,
twitter,media dibungkam,Apakah media besar nya dibungkam?,2025-04-07T12:10:30.000Z,
twitter,media dibungkam,"Rupiah tembus 17k dikit lagi nyampe 18k dan pemerintah ga ada rencana apa-apa. Instead of doing something to sort the problem out, presidennya malah ngajak ketemu perwakilan media.. buat dibungkam dan disuruh berpihak sama pemerintah biar rakyat makin gampang dibodohin gitu kah?",2025-04-07T05:38:01.000Z,
twitter,media dibungkam,"skrng dampaknya? negara berantakan, demo hampir terjadi diseluruh kota, media dibungkam, media kontra pemerintah diteror (dikirim tikus n babi), mahasiswa, medis, sipil dipukuli, diculik. rupiah turun ke 17rb, bahan pokok mahal.
klo sampe sini masi gapaham, lu buzzer tolol namany",2025-04-07T05:08:20.000Z,
twitter,media dibungkam,Semoga ditonton oleh seluruh masyarakat dunia agar semua orang tahu bahwa media televisi di Indonesia dibungkam.,2025-04-06T17:06:15.000Z,
twitter,media dibungkam,"Jika pers dibungkam dan oposisi dihilangkan dengan alasan konsolidasi, transparansi berkurang, korupsi meningkat, dan nilai demokrasi melemah. Di Indonesia, ini bisa memicu pelanggaran HAM dan ketidakstabilan ekonomi jangka panjang. Tanpa media bebas dan oposisi, kekuasaan tak",2025-04-06T15:53:20.000Z,
twitter,media dibungkam,"Ngobrol sm bokap ""tuh semua media udh dibungkam"" ",2025-04-06T14:16:58.000Z,
twitter,media dibungkam,anjay media mau dibungkam pak? hehe,2025-04-06T14:12:14.000Z,
twitter,media dibungkam,"Dan saat ini hampir semua media tidak ada liputan demo Mahasiswa, padahal hampir semua kota ada demo UU TNI 
Media dibungkam",2025-04-06T14:00:02.000Z,
twitter,media dibungkam,"sulit tapi emang hal positif sih ini, orang orang mulai ketagihan jurnal investigasi bentuk video kayak gini, harusnya sih jadi peluang juga buat media lain, sebelum dibungkam oleh rezim lewat ruu penyiaran hehehehehe",2025-04-06T13:51:33.000Z,
twitter,media dibungkam,ohh. mau mengakuisisi pentolan media biar bisa dibungkam,2025-04-06T13:07:01.000Z,
twitter,media dibungkam,"Sudahlah enggak ada oposisi, sekarang media dibungkam. Stres ",2025-04-06T12:51:50.000Z,
twitter,media dibungkam,"Media dibungkam katanya
Media dikirimin kepala babik katanya ",2025-04-06T12:41:21.000Z,
twitter,media dibungkam,"Setelah media dibungkam saat protes batalkan UU TNI, kini pers diundang untuk mendukungnya, menjijikan",2025-04-06T12:39:38.000Z,
twitter,media dibungkam,"Ini ngeri banget ternyata pembungkaman juga menyasar pers mahasiswa

Media inter, media lokal, sama media sekecil lpm pun berusaha dibungkam. Kebebasan berpendapat kita sudah dirampas #SupremasiSipil",2025-04-06T07:11:45.000Z,
twitter,media dibungkam,"Sementara ini ketika manusia mudah dibungkam, diteror yah A.i salah satu media yg bisa dimanfaatkan, dan ini sedang terjadi kan?",2025-04-06T07:06:48.000Z,
twitter,media dibungkam,"Disana media ga dibungkam disini udah dibungkam, malah bayar buzzer ""Indonesia baik-baik saja"" :3",2025-04-06T06:25:42.000Z,
twitter,media dibungkam,Tahun 2025 sudah 2 jurnalis asal indonesia dibunuh. Band sukatani dibungkam. Host metro tv disomasi “ormas pemuda”. TNI melakukan operasi siber kepada “oknum” yg tidak percaya pemerintah. Media Tempo dikirim babi dan tikus. Terlihat benang merahnya kan ?,2025-04-06T04:15:30.000Z,
twitter,media dibungkam,media dibungkam dg jamuan makan dan poto2 di istana presiden,2025-04-06T04:04:10.000Z,
twitter,media dibungkam,"Saya nggak bilang demokrasi dikunci rapat atau media dibungkam. Realitasnya kompleks: ada UU ITE dan aturan baru yang batasi bicara, tapi orang tetap demo, kritik di medsos, TV, kayak Rocky Gerung. Februari 2025, ""Dark Indonesia"" tunjukkan rakyat vokal, meski pemerintah kadang",2025-04-06T02:54:52.000Z,
twitter,media dibungkam,"@grok
  kenapa kamu bilang Demokrasi dikunci rapat, media dibungkam, padahal orang nyolot ngomong di sesi demo , di media sosial, di TV, Rocky gerung menghujat tiap hari, beri saya persepsimu",2025-04-06T02:49:51.000Z,
twitter,media dibungkam,"Ya Tuhan, udah 6 bulan presiden ganti, tapi mereka masih marah sama Jokowi, kayak mantan yang ga bisa move on! Mungkin karena demokrasi jadi serasa dikunci rapat, media dibungkam, sama KPK dilemahin. Terus, anaknya Gibran jadi wapres lelet jalur “nepo-baby”, Kaesang ketua partai",2025-04-04T07:58:54.000Z,
twitter,media dibungkam,"sdm kanan kirimu masih kurang, mereka masih terlihat bodoamat sama negara yang lagi di obok obok, apalagi media dibungkam kaya gini, gaada space buat kita mengkritik, 2026 revolusi mental!, ga harus jadi oposisi, minimal paham kalo pemerintahannya cacat deh",2025-04-04T07:42:04.000Z,
twitter,media dibungkam,"Eh, kinerja Jokowi bikin orang geleng-geleng. Infrastruktur sih oke, jalan tol sama bandara banyak dibangun, ekonomi juga naik jadi upper-middle income. Tapi demokratisasinya? Ambyar! Anaknya jadi wapres, partai dikontrol, media dibungkam, sampe UU Omnibus Law diprotes gara-gara",2025-04-04T07:02:00.000Z,
twitter,media dibungkam,Gw rasa indo gabisa. Karena jajaran pemerintah kayak udah kong kalikong satu sama lain. Dan media di indo sangat amat dibungkam agar rakyat kecil² lainnya gatau. Kayak kita semua tuh tujuannya ada yg sama ada yg gak sama. Jadi susah.,2025-04-04T05:15:03.000Z,
twitter,media dibungkam,"Indo katanya menganut demokrasi.. tapi segitu banyak nya partai dan parlemen pemerintahan ga ada 1 pun yang memihak rakyat.
Katanya demokrasi, tapi semua dibungkam. Media pun dibungkam. Wowo kontol",2025-04-04T05:09:02.000Z,
twitter,media dibungkam,"Media mana peduli efek berita lah, tugas media itu blow up fakta, mau itu efek negatif atau positif yah media mana peduli. Kecuali medianya dibungkam, baru memberitakan hal yg efeknya baik aja. Tugas media itu mengabarkan fakta tanpq peduli efek. Bedakan fakta dan provokasi",2025-04-04T03:43:21.000Z,
twitter,media dibungkam,"Warga sipil kritis didoxxing & dibungkam, aparat & media lokal dipegang, jurnalis asing dipersulit, buzzer dikerahkan, ekonomi tdk pasti. Pengkondisianya canggih, either pecah revolusi or not, si nepobaby & geng oslo tetep diuntungkan. Cepet sadarlah warga konoha #SupremasiSipil",2025-04-03T23:30:14.000Z,
twitter,media dibungkam,"Jaman ORBA tenang dan damai. Karena jika kritis/Besoknya dibungkam bahkan di culik atau nyawa melayang. Demokrasi abu2, partai politik dibatasi dan diawasi. Yang berani KORUPSI hanya yg dekat dg keluarga Cendana. Media dibungkam, hanya memberitakan yg bagus2 aja bagi pemerintah.",2025-04-03T16:04:09.000Z,
twitter,media dibungkam,"Media harus bebas mengungkap penyalahgunaan kekuasaan tanpa takut dibungkam. 
Kalau jurnalis dibungkam, siapa yang akan mengawasi para penguasa?
Suara kita penting untuk menjaga demokrasi. Yuk, kita kawal kebebasan pers! 

#press
#literasimedia
#literasipemudaindonesia",2025-04-03T12:22:43.000Z,
twitter,media dibungkam,Karena media nasional lagi dibungkam aja si. Semoga cepet ketemu titik terangnya,2025-04-03T12:16:51.000Z,
twitter,media dibungkam,Tdk cukup media Nas..kini media asing jg mau dibungkam,2025-04-03T11:26:16.000Z,
twitter,media dibungkam,Media lokal dibungkam sama bingkisan dan amplop ya der,2025-04-02T14:04:30.000Z,
twitter,media dibungkam,"Kebanyakan masalah, pemerintah tone deaf, massa aksi di doxxing dan dipukulin bahkan diculik, media dibungkam, korupsi terus

Intinya apa? Aku cape liat kaya keadaan kaya gini dan kaya ga ada hasilnya, semangat buat temen-temen yang bergerak, aku udah pasrah nunggu sialku datang https://x.com/jackjackparrr//jackjackparrr/status/1907418828713382367…",2025-04-02T14:03:08.000Z,
twitter,media dibungkam,"ini bukan local doang yang dibungkam, tapi sampe media asing juga dibungkam",2025-04-02T13:30:18.000Z,
twitter,media dibungkam,Yhh pokoknya media luar mau dibungkam ama komplotan si gendut ,2025-04-02T13:29:47.000Z,
twitter,media dibungkam,Mereka tuh tau media asing susah diajak kongkalikong kyk media nasional. Mereka juga tau kita sering laporan ke media asing klo udh dibungkam dmn2. Skrg begini cara mainnya??? LOL,2025-04-02T13:22:40.000Z,
twitter,media dibungkam,"Media lokal pelan-pelan dibungkam, jurnalis asing diawasi, R0thschild family disayangi, koruptor negara sebelah diimpor.
Ada-ada aja pemerintah Indon.",2025-04-02T13:19:09.000Z,
twitter,media dibungkam,"ini gila anjing goverment udah media nasional dibungkam sekarang giliran internasional, keknya beneran bakalan kaya myanmar, ""orang orang"" mereka aja nulis sesuai eyd gabisa ini sok sok an ngelarang media berbahasa inggris, ngentot deh anj, ancurin terus ni negara",2025-04-02T12:55:25.000Z,
twitter,media dibungkam,"gak cuma rakyatnya, bahkan media asing pun mau dibungkam! #BatalkanRUUTNI #SupremasiSipil #TolakRUUPolri",2025-04-02T12:51:18.000Z,
twitter,media dibungkam,"Bukan ZH doang yang jelek, banyak pejabat lain yang jelek juga sehingga ga ada suara oposisi di pemerintahan. Makanya gua yakin banget ini media asing mau dibungkam karena lack of competency oleh pemerintahan. ",2025-04-02T12:47:23.000Z,
twitter,media dibungkam,"Media nasional dibungkam, sekarang media asing mau dibatesin juga? Kurang kerjaan banget ya?",2025-04-02T12:36:55.000Z,
twitter,media dibungkam,"media dibungkam lagi kah? beneran ni jd balik orba? 
#CabutUUTNI #TolakRUUPolri",2025-04-02T02:44:35.000Z,
twitter,media dibungkam,"trus bijimana kalian  mengkritisi DANANTARA yg di isi orang2 asing ? media sekelas 
@tempodotco
 @kompascom
  @tribunnews
 dll tdk kalian percaya, semua jurnalis lokal KALIAN MAKI2, KALIAN TUDUH DIBUNGKAM OLEH APARAT/PEMERINTAH, teyus jurnalis lokal kalian suruh percaya aksi kalian ?",2025-04-01T18:22:58.000Z,
twitter,media dibungkam,"jd lucu ketika akhirnya jurnalis2 asing datang, bahkan dari Rusia sampe siaran live demo kalian

kalian kemarin teriak2 
@prabowo
 membungkam+teror media (kasus tempo), lucu kan? tuh ada media asing meliput kalian, trus dibungkam nya dimana ? akhirnya yaa sdh gw up #mahasiswakocak",2025-04-01T18:14:14.000Z,
twitter,media dibungkam,"lebih muak lagi kalian nge-tag jurnalis asing, dr awal nya gw hanya ngelawan pake #mahasiswabotol akhirnya gw bikin HT #mahasiswakocak gmn ngk kocak ? kalian teriak2 media lokal dibungkam (merasa aksi2 kalian tidak ada yg blow up di media lokal), tp kalian nge-tag jurnalis asing",2025-04-01T18:11:27.000Z,
twitter,media dibungkam,Awal pemerintahan semua media diundang makan malam bersama buat dibungkam,2025-04-01T17:40:13.000Z,
twitter,media dibungkam,Raya kali ini ga ada macet atau media dibungkam? Selain ekonomi merosot,2025-04-01T10:58:51.000Z,
twitter,media dibungkam,Media yg dibungkam dimana harga diri kalian...,2025-04-01T10:32:30.000Z,
twitter,media dibungkam,"Saat Presiden baru berkuasa, MEDIA TOTAL DIBUNGKAM UTK EKSPOS KEGIATAN KELOMPOK YG BERSEBERANGAN DGN PEMERINTAH, BARU SEUMUR JAGUNG MAJALAH TEMPO DIKIRIM KEPALA BABI DAN TIKUS BUSUK, ITU MODUS LEBIH JAHAT DARI PKI, YG CULIK 7 JENDERAL, YG BUAT REKAYASA FILM G3OS PKI 1965,",2025-04-01T04:13:33.000Z,
twitter,media dibungkam,Media sdh dibungkam sepertinya,2025-04-01T04:01:57.000Z,
twitter,media dibungkam,Emang kamu pikir bungkam itu berarti tdk ada foto bersama?  Yang dibungkam itu sikap kritis wartawan/media terhadap isu-isu atau kebijakan pemerintah. Paham gak lo,2025-04-01T00:05:56.000Z,
twitter,media dibungkam,"Media harus memyampaikan informasi dengan akurat, tepat benar, jangan malah framing atau clickbait dengan tujuan traffic doang ya, jadi tuduhan media dibungkam berarti?",2025-03-31T23:53:22.000Z,
twitter,media dibungkam,"Yg dulunya media dibungkam,skrg top berita naver 1-30 muka dia semua  eat the karma",2025-03-31T14:25:40.000Z,
twitter,media dibungkam,"kasian rakyat nya, media udh dibungkam, skrg rakyat digitukan.....",2025-03-31T13:55:35.000Z,
twitter,media dibungkam,media bener2 dibungkam...,2025-03-31T13:08:23.000Z,
twitter,media dibungkam,"Di Tik Tok banyak yang komen; ""katanya media dibungkam, itu kok pada akrab"". Gw pengen ngatain goblok, tapi dihapusin terus sama Tik Toknya ",2025-03-31T13:07:36.000Z,
twitter,media dibungkam,"Katanya Media dibungkam, sampe dengan pede yg info ordal, mba Jennifer yg w tau lu siapa, w gini gini pernah kerja di media jadi tau seperti apa jadi jangan pernah memutar balikkan fakta",2025-03-31T08:57:21.000Z,
twitter,media dibungkam,Semoga seluruh media di dunia menayangkan apa yang terjadi sebenarnya di Indonesia karena media televisi di Indonesia dibungkam.,2025-03-30T22:17:31.000Z,
